"CTY","AC","RIQ","Val"
"DNK","c-Crust","QE",151.560606223996
"DNK","c-Crust","QN",-22.258815304404
"DNK","c-Mllsc","QD",8.28864791180258
"DNK","c-Mllsc","QM",14.5443563300382
"DNK","c-Mllsc","QE",58.7587792757481
"DNK","c-Mllsc","QN",40.7893032479359
"DNK","c-FrshD","QD",8.51900333066697
"DNK","c-FrshD","QM",237.328673827969
"DNK","c-FrshD","QE",262.080180763186
"DNK","c-FrshD","QN",24.0669543550441
"DNK","c-OPelag","QD",50.3972143478989
"DNK","c-OPelag","QM",185.157280133708
"DNK","c-OPelag","QE",206.673496208625
"DNK","c-OPelag","QN",22.274877219556
"DNK","c-ODmrsl","QD",23.5364542671925
"DNK","c-ODmrsl","QM",373.396636869799
"DNK","c-ODmrsl","QE",336.263391459849
"DNK","c-ODmrsl","QN",-35.5185379510348
"DNK","c-OMarn","QD",0.0384887917902069
"DOM","Shrimp","QS",0.400623333333333
"DOM","Crust","QS",1.54048333333333
"DOM","Mllscs","QS",1.37377333333333
"DOM","ODmrsl","QS",5.91864666666667
"DOM","Tuna","QS",0.71201
"DOM","Cobswf","QS",0.05
"DOM","Eelstg","QS",0.00268666666666667
"DOM","Tilapia","QS",2.50801333333333
"DOM","Carp","QS",0.27882
"DOM","Mullet","QS",0.10545
"DOM","OFrshD","QS",0.919786666666667
"DOM","OPelag","QS",2.87922666666667
"DOM","OMarn","QS",1.93448333333333
"DOM","c-Crust","QD",5.32309119408887
"DOM","c-Crust","QM",3.0677073771559
"DOM","c-Crust","QE",0.189580941293902
"DOM","c-Crust","QN",-2.49705323007875
"DOM","c-Mllsc","QD",4.12430767549749
"DOM","c-Mllsc","QM",2.22521711132193
"DOM","c-Mllsc","QN",-2.39759604226876
"DOM","c-FrshD","QD",11.866969505819
"DOM","c-FrshD","QM",8.44648865632302
"DOM","c-FrshD","QE",0.0893566853416006
"DOM","c-FrshD","QN",-8.58826522151677
"DOM","c-OPelag","QD",40.1294838539429
"DOM","c-OPelag","QM",41.8292792805879
"DOM","c-OPelag","QE",4.6975745109326
"DOM","c-OPelag","QN",-35.8224419538848
"DOM","c-ODmrsl","QD",25.8798815205087
"DOM","c-ODmrsl","QM",24.3216627982789
"DOM","c-ODmrsl","QE",1.73287539683879
"DOM","c-ODmrsl","QN",-21.6065332757295
"DOM","c-OMarn","QD",4.18716657888344
"DOM","c-OMarn","QM",1.40813091036477
"DOM","c-OMarn","QE",0.0198857650699011
"DOM","c-OMarn","QN",-1.63048170897462
"DZA","Shrimp","QS",1.77516333333333
"DZA","Crust","QS",0.238036666666667
"DZA","Mllscs","QS",1.05799333333333
"DZA","Salmon","QS",0.0344633333333333
"DZA","ODmrsl","QS",8.37734
"DZA","Tuna","QS",1.59016
"DZA","Cobswf","QS",3.241
"DZA","Eelstg","QS",0.0276133333333333
"DZA","Tilapia","QS",0.3011
"DZA","Pangas","QS",0.0996933333333333
"DZA","Carp","QS",0.758586666666667
"DZA","Mullet","QS",0.175613333333333
"DZA","OFrshD","QS",0.970866666666667
"DZA","OCarp","QS",0.0006
"DZA","OPelag","QS",65.7774266666667
"DZA","OMarn","QS",4.34853333333333
"DZA","c-Crust","QD",3.11246276469002
"DZA","c-Crust","QM",1.44010062105223
"DZA","c-Crust","QE",0.131937483344492
"DZA","c-Crust","QN",-1.13495812684988
"DZA","c-Mllsc","QD",1.5359096573518
"DZA","c-Mllsc","QM",1.00890941662643
"DZA","c-Mllsc","QE",0.698283953061888
"DZA","c-Mllsc","QN",-0.334688412326571
"DZA","c-FrshD","QD",6.79917325424505
"DZA","c-FrshD","QM",4.80837705053755
"DZA","c-FrshD","QE",0.0338372515223664
"DZA","c-FrshD","QN",-4.90658927572426
"DZA","c-OPelag","QD",103.954295346832
"DZA","c-OPelag","QM",41.5250716988428
"DZA","c-OPelag","QE",1.27594320067188
"DZA","c-OPelag","QN",-38.8299454136149
"DZA","c-ODmrsl","QD",11.399152594386
"DZA","c-ODmrsl","QM",4.71815280332419
"DZA","c-ODmrsl","QE",0.0313017741242503
"DZA","c-ODmrsl","QN",-4.48304731551636
"DZA","c-OMarn","QD",13.0297593843279
"DZA","c-OMarn","QM",0.253615127915212
"DZA","c-OMarn","QN",-0.29786873635865
"ECU","Shrimp","QS",786.445806666667
"ECU","Crust","QS",0.39738
"ECU","Mllscs","QS",5.37121333333333
"ECU","Salmon","QS",4.09533333333333
"ECU","ODmrsl","QS",53.4263266666667
"ECU","Tuna","QS",301.924723333333
"ECU","Cobswf","QS",6.73162666666667
"ECU","Tilapia","QS",7.16279666666667
"ECU","Pangas","QS",0.0978666666666667
"ECU","Carp","QS",0.000373333333333333
"ECU","Mullet","QS",3.56100666666667
"ECU","OFrshD","QS",0.38415
"ECU","OPelag","QS",320.50877
"ECU","OMarn","QS",1.33535666666667
"ECU","c-Crust","QD",38.1609445595189
"ECU","c-Crust","QM",0.154460554724265
"ECU","c-Crust","QE",749.460975165862
"ECU","c-Crust","QN",848.517109420055
"ECU","c-Mllsc","QD",0.827279289580591
"ECU","c-Mllsc","QM",7.84595545472861
"ECU","c-Mllsc","QE",21.4042283518829
"ECU","c-Mllsc","QN",12.5079661313087
"ECU","c-FrshD","QD",14.2075564200796
"ECU","c-FrshD","QM",1.61078331380007
"ECU","c-FrshD","QE",5.24124707508433
"ECU","c-FrshD","QN",3.53005600261657
"ECU","c-OPelag","QD",28.9233452728149
"ECU","c-OPelag","QM",116.561872745145
"ECU","c-OPelag","QE",564.9856568891
"ECU","c-OPelag","QN",464.235193556177
"ECU","c-ODmrsl","QD",47.0019806738715
"ECU","c-ODmrsl","QM",13.0065626787243
"ECU","c-ODmrsl","QE",27.6973289215943
"ECU","c-ODmrsl","QN",15.3295816646747
"ECU","c-OMarn","QD",3.46654106739282
"ECU","c-OMarn","QM",0.162938722950241
"ECU","c-OMarn","QN",-0.191370096523999
"EGY","Shrimp","QS",13.7263333333333
"EGY","Crust","QS",15.01
"EGY","Mllscs","QS",8.15833333333333
"EGY","ODmrsl","QS",138.222333333333
"EGY","Tuna","QS",0.649113333333333
"EGY","Cobswf","QS",0.007
"EGY","Eelstg","QS",1.16866666666667
"EGY","Tilapia","QS",1156.63733333333
"EGY","Pangas","QS",57.2746666666667
"EGY","Carp","QS",0.699333333333333
"EGY","Mullet","QS",346.131666666667
"EGY","OFrshD","QS",210.4428
"EGY","OCarp","QS",15.7363333333333
"EGY","OPelag","QS",50.4896666666667
"EGY","OMarn","QS",2.82266666666667
"EGY","c-Crust","QD",44.6709583732521
"EGY","c-Crust","QM",30.8092283941318
"EGY","c-Crust","QE",11.1715434557995
"EGY","c-Crust","QN",-17.0375922320609
"EGY","c-Mllsc","QD",15.2927638218465
"EGY","c-Mllsc","QM",8.41829888439376
"EGY","c-Mllsc","QE",1.03498695866836
"EGY","c-Mllsc","QN",-7.95526843735199
"EGY","c-FrshD","QD",1516.64726193931
"EGY","c-FrshD","QM",4.27496764017448
"EGY","c-FrshD","QE",8.46833773083457
"EGY","c-FrshD","QN",4.07739402816431
"EGY","c-OPelag","QD",545.611383508801
"EGY","c-OPelag","QM",495.016965391752
"EGY","c-OPelag","QE",0.468345003826483
"EGY","c-OPelag","QN",-477.110850609208
"EGY","c-ODmrsl","QD",581.067032403391
"EGY","c-ODmrsl","QM",187.160629747707
"EGY","c-ODmrsl","QE",14.0971638398554
"EGY","c-ODmrsl","QN",-165.537948916758
"EGY","c-OMarn","QD",33.4719914927128
"EGY","c-OMarn","QM",29.766485315335
"EGY","c-OMarn","QE",0.613782149244897
"EGY","c-OMarn","QN",-34.2395933748289
"ERI","Shrimp","QS",0.413943333333333
"ERI","Crust","QS",0.0176933333333333
"ERI","Mllscs","QS",0.0628166666666667
"ERI","ODmrsl","QS",3.12568666666667
"ERI","Cobswf","QS",0.01244
"ERI","Carp","QS",0.0216266666666667
"ERI","Mullet","QS",0.0435033333333333
"ERI","OPelag","QS",1.39825333333333
"ERI","OMarn","QS",0.0125533333333333
"ERI","c-Crust","QD",0.322482247594514
"ERI","c-Crust","QM",0.0504118918666735
"ERI","c-Crust","QE",0.112499069282361
"ERI","c-Crust","QN",0.0703077195854216
"ERI","c-Mllsc","QD",0.0574261138050347
"ERI","c-FrshD","QD",0.0314146636749055
"ERI","c-FrshD","QM",0.0105258582120182
"ERI","c-FrshD","QN",-0.010816971937596
"ERI","c-OPelag","QD",1.59714286066933
"ERI","c-OPelag","QM",0.00712282924579391
"ERI","c-OPelag","QN",-0.00687167849652311
"ERI","c-ODmrsl","QD",3.07781343472604
"ERI","c-ODmrsl","QM",0.0404652726276297
"ERI","c-ODmrsl","QE",0.0044981526495039
"ERI","c-ODmrsl","QN",-0.034403120487556
"ERI","c-OMarn","QD",0.0286180255085138
"ERI","c-OMarn","QM",0.0184813434814627
"ERI","c-OMarn","QN",-0.0217061753148806
"ETH","Salmon","QS",0.105666666666667
"ETH","Tilapia","QS",21.3816666666667
"ETH","Pangas","QS",18.4323333333333
"ETH","Carp","QS",6.32066666666667
"ETH","OFrshD","QS",14.2123333333333
"ETH","c-Crust","QD",0.0312679191905595
"ETH","c-Crust","QM",0.0312679191905595
"ETH","c-Crust","QN",-0.0271279460275843
"ETH","c-Mllsc","QD",0.00728296361107372
"ETH","c-Mllsc","QM",0.00728296361107372
"ETH","c-Mllsc","QN",-0.0078471465283333
"ETH","c-FrshD","QD",60.0041846155831
"ETH","c-FrshD","QM",0.0436367512451205
"ETH","c-FrshD","QE",0.492118802328712
"ETH","c-FrshD","QN",0.436078380226933
"ETH","c-OPelag","QD",3.02223663559474
"ETH","c-OPelag","QM",3.02223663559474
"ETH","c-OPelag","QN",-2.91567266090007
"ETH","c-ODmrsl","QD",0.00843236987930183
"ETH","c-ODmrsl","QM",0.00843236987930183
"ETH","c-ODmrsl","QN",-0.00806569547769435
"ETH","c-OMarn","QD",0.125773526607439
"ETH","c-OMarn","QM",0.125773526607439
"ETH","c-OMarn","QN",-0.147719900409308
"FJI","Shrimp","QS",0.0487333333333333
"FJI","Crust","QS",0.605
"FJI","Mllscs","QS",3.131
"FJI","ODmrsl","QS",3.99149333333333
"FJI","Tuna","QS",12.2483333333333
"FJI","Cobswf","QS",0.0953333333333333
"FJI","Tilapia","QS",0.1016
"FJI","Carp","QS",0.033
"FJI","Mullet","QS",0.56
"FJI","OFrshD","QS",0.03
"FJI","OPelag","QS",2.15466666666667
"FJI","OMarn","QS",14.3333333333333
"FJI","c-Crust","QD",0.968686150163045
"FJI","c-Crust","QM",0.44439993739554
"FJI","c-Crust","QE",0.0338946823275571
"FJI","c-Crust","QN",-0.356153037739916
"FJI","c-Mllsc","QD",2.99649811384554
"FJI","c-Mllsc","QM",0.39918010571734
"FJI","c-Mllsc","QE",0.00602153345030204
"FJI","c-Mllsc","QN",-0.423615040552828
"FJI","c-FrshD","QD",0.737498751136695
"FJI","c-FrshD","QM",0.526188694274903
"FJI","c-FrshD","QE",0.0606101891554992
"FJI","c-FrshD","QN",-0.47845501271092
"FJI","c-OPelag","QD",10.936073934441
"FJI","c-OPelag","QM",27.3709386291489
"FJI","c-OPelag","QE",30.0851784842577
"FJI","c-OPelag","QN",2.80994387240133
"FJI","c-ODmrsl","QD",5.57976288593323
"FJI","c-ODmrsl","QM",0.00979060058759989
"FJI","c-ODmrsl","QE",0.28284156674608
"FJI","c-ODmrsl","QN",0.284924354192639
"FJI","c-OMarn","QD",2.78327660150697
"FJI","c-OMarn","QM",0.0812503187168922
"FJI","c-OMarn","QE",15.4612787572664
"FJI","c-OMarn","QN",12.6963487938713
"FNP","Crust","QS",0.135666666666667
"FNP","Salmon","QS",24.12481
"FNP","ODmrsl","QS",0.07507
"FNP","Eelstg","QS",0.004
"FNP","Carp","QS",1.90115666666667
"FNP","OFrshD","QS",22.8258633333333
"FNP","OPelag","QS",108.830563333333
"FNP","c-Crust","QD",9.05651872231097
"FNP","c-Crust","QM",8.98071249038226
"FNP","c-Crust","QE",0.0431366005954141
"FNP","c-Crust","QN",-7.75421206886002
"FNP","c-Mllsc","QD",1.1763093713428
"FNP","c-Mllsc","QM",1.18279395836041
"FNP","c-Mllsc","QE",0.00648458701761127
"FNP","c-Mllsc","QN",-1.2674334917098
"FNP","c-FrshD","QD",79.9131341029994
"FNP","c-FrshD","QM",58.5028251292051
"FNP","c-FrshD","QE",21.735771805901
"FNP","c-FrshD","QN",-37.7839199441413
"FNP","c-OPelag","QD",46.7792909208167
"FNP","c-OPelag","QM",26.3725510832194
"FNP","c-OPelag","QE",48.4961293866302
"FNP","c-OPelag","QN",22.903655022326
"FNP","c-ODmrsl","QD",12.5034115242185
"FNP","c-ODmrsl","QM",12.6028124898879
"FNP","c-ODmrsl","QE",0.228220458583131
"FNP","c-ODmrsl","QN",-11.8364934667063
"FNP","c-OMarn","QD",5.97164384970596
"FNP","c-OMarn","QM",5.63331757052624
"FNP","c-OMarn","QE",0.326881335516842
"FNP","c-OMarn","QN",-6.23236267048876
"FRP","Shrimp","QS",0.715776666666667
"FRP","Crust","QS",14.48729
"FRP","Mllscs","QS",223.37112
"FRP","Salmon","QS",38.9119
"FRP","ODmrsl","QS",168.99215
"FRP","Tuna","QS",118.877163333333
"FRP","Cobswf","QS",0.18371
"FRP","Eelstg","QS",0.96441
"FRP","Pangas","QS",0.01174
"FRP","Carp","QS",1.44112333333333
"FRP","Mullet","QS",1.70252
"FRP","OFrshD","QS",1.82868333333333
"FRP","OCarp","QS",0.02833
"FRP","OPelag","QS",79.2436466666667
"FRP","OMarn","QS",1.34730333333333
"FRP","c-Crust","QD",215.552385602009
"FRP","c-Crust","QM",238.120776663964
"FRP","c-Crust","QE",36.2642558968707
"FRP","c-Crust","QN",-175.130067572228
"FRP","c-Mllsc","QD",390.91000665243
"FRP","c-Mllsc","QM",253.157943289433
"FRP","c-Mllsc","QE",73.5520762011135
"FRP","c-Mllsc","QN",-193.519236351452
"FRP","c-FrshD","QD",266.356190645016
"FRP","c-FrshD","QM",268.440333431901
"FRP","c-FrshD","QE",42.2842875531015
"FRP","c-FrshD","QN",-232.410845036417
"FRP","c-OPelag","QD",448.718279791063
"FRP","c-OPelag","QM",376.620270870108
"FRP","c-OPelag","QE",127.018706584904
"FRP","c-OPelag","QN",-240.80062048518
"FRP","c-ODmrsl","QD",735.399645285727
"FRP","c-ODmrsl","QM",648.906676915828
"FRP","c-ODmrsl","QE",88.1942303253354
"FRP","c-ODmrsl","QN",-536.330344788708
"FRP","c-OMarn","QD",7.30913108113571
"FRP","c-OMarn","QM",13.5733292564469
"FRP","c-OMarn","QE",7.54653662254177
"FRP","c-OMarn","QN",-7.07841492309212
"GAB","Shrimp","QS",0.193333333333333
"GAB","Crust","QS",0.056
"GAB","Mllscs","QS",0.363
"GAB","ODmrsl","QS",6.96166666666667
"GAB","Tuna","QS",0.034
"GAB","Tilapia","QS",0.541
"GAB","Pangas","QS",8.555
"GAB","Mullet","QS",2.08333333333333
"GAB","OFrshD","QS",1.87
"GAB","OPelag","QS",7.65433333333333
"GAB","OMarn","QS",0.996666666666667
"GAB","c-Crust","QD",0.259240807663626
"GAB","c-Crust","QM",0.0525038289451041
"GAB","c-Crust","QE",0.0232610623530087
"GAB","c-Crust","QN",-0.025370930152817
"GAB","c-Mllsc","QD",0.388972170595996
"GAB","c-Mllsc","QM",0.0369292061033672
"GAB","c-Mllsc","QN",-0.0397899683348025
"GAB","c-FrshD","QD",16.6844055039293
"GAB","c-FrshD","QM",5.69209089944358
"GAB","c-FrshD","QN",-5.84951709260403
"GAB","c-OPelag","QD",33.5790381546492
"GAB","c-OPelag","QM",26.8841190787587
"GAB","c-OPelag","QE",1.01673841278036
"GAB","c-OPelag","QN",-24.9552975861025
"GAB","c-ODmrsl","QD",20.4224057706648
"GAB","c-ODmrsl","QM",11.4098335254976
"GAB","c-ODmrsl","QE",0.000332877301669248
"GAB","c-ODmrsl","QN",-10.9133682580494
"GAB","c-OMarn","QD",2.13712271267137
"GAB","c-OMarn","QM",1.16709808122526
"GAB","c-OMarn","QE",0.028607273561636
"GAB","c-OMarn","QN",-1.33714743683617
"GEO","Mllscs","QS",0.0172866666666667
"GEO","Salmon","QS",1.2948
"GEO","ODmrsl","QS",2.11158666666667
"GEO","Eelstg","QS",0.0927333333333333
"GEO","Pangas","QS",0.0048
"GEO","Carp","QS",0.480833333333333
"GEO","Mullet","QS",1.35
"GEO","OFrshD","QS",0.0032
"GEO","OCarp","QS",0.5643
"GEO","OPelag","QS",209.375133333333
"GEO","OMarn","QS",12.6194966666667
"GEO","c-Crust","QD",0.446198640638936
"GEO","c-Crust","QM",0.446198640638936
"GEO","c-Crust","QN",-0.387120504152037
"GEO","c-Mllsc","QD",0.277208728273814
"GEO","c-Mllsc","QM",0.248750855722514
"GEO","c-Mllsc","QE",0.000107591200572022
"GEO","c-Mllsc","QN",-0.267904692949463
"GEO","c-FrshD","QD",5.79501448367656
"GEO","c-FrshD","QM",3.80728498497523
"GEO","c-FrshD","QE",0.219226037098875
"GEO","c-FrshD","QN",-3.68729391635774
"GEO","c-OPelag","QD",19.744679866375
"GEO","c-OPelag","QM",9.4293286818655
"GEO","c-OPelag","QE",1.2831954195556
"GEO","c-OPelag","QN",-7.85890084357728
"GEO","c-ODmrsl","QD",3.99706689685089
"GEO","c-ODmrsl","QM",3.70150490294617
"GEO","c-ODmrsl","QE",0.0710101923775343
"GEO","c-ODmrsl","QN",-3.47262574910331
"GEO","c-OMarn","QD",5.57438976097025
"GEO","c-OMarn","QM",4.07175312191464
"GEO","c-OMarn","QE",0.160346752585836
"GEO","c-OMarn","QN",-4.593912367115
"GHA","Shrimp","QS",0.981753333333333
"GHA","Crust","QS",0.361106666666667
"GHA","Mllscs","QS",3.44765666666667
"GHA","ODmrsl","QS",37.48057
"GHA","Tuna","QS",84.1129666666667
"GHA","Cobswf","QS",0.0274666666666667
"GHA","Tilapia","QS",62.71
"GHA","Pangas","QS",4.57666666666667
"GHA","Mullet","QS",0.0496566666666667
"GHA","OFrshD","QS",86.14305
"GHA","OPelag","QS",139.77825
"GHA","OMarn","QS",9.49299666666667
"GHA","c-Crust","QD",0.343790227984923
"GHA","c-Crust","QM",0.228019282964957
"GHA","c-Crust","QE",0.595065670158674
"GHA","c-Crust","QN",0.415644510506246
"GHA","c-Mllsc","QD",0.670998710166265
"GHA","c-Mllsc","QM",0.263245353714701
"GHA","c-Mllsc","QE",11.015018510596
"GHA","c-Mllsc","QN",9.91887503061035
"GHA","c-FrshD","QD",168.235507629831
"GHA","c-FrshD","QM",1.60607707572288
"GHA","c-FrshD","QE",1.68947248071825
"GHA","c-FrshD","QN",0.0810889377643558
"GHA","c-OPelag","QD",634.511905296901
"GHA","c-OPelag","QM",478.640875962986
"GHA","c-OPelag","QE",105.084444381681
"GHA","c-OPelag","QN",-360.384842813827
"GHA","c-ODmrsl","QD",80.5635765327839
"GHA","c-ODmrsl","QM",14.5810903853672
"GHA","c-ODmrsl","QE",2.36419078585513
"GHA","c-ODmrsl","QN",-11.6856581556156
"GHA","c-OMarn","QD",13.518074175354
"GHA","c-OMarn","QM",7.3604758956358
"GHA","c-OMarn","QE",0.136837062330175
"GHA","c-OMarn","QN",-8.48410025409592
"GIN","Shrimp","QS",0.644
"GIN","Mllscs","QS",2.24166666666667
"GIN","ODmrsl","QS",124.575666666667
"GIN","Tilapia","QS",0.497333333333333
"GIN","Pangas","QS",0.0597333333333333
"GIN","Mullet","QS",7.68733333333333
"GIN","OFrshD","QS",46.9263333333333
"GIN","OPelag","QS",149.907333333333
"GIN","c-Crust","QD",0.511805905016371
"GIN","c-Crust","QM",0.0046749107095323
"GIN","c-Crust","QE",0.0756192164277602
"GIN","c-Crust","QN",0.0803375601893488
"GIN","c-Mllsc","QD",2.11563222470852
"GIN","c-Mllsc","QM",0.00310738640850569
"GIN","c-Mllsc","QE",0.0497366239984561
"GIN","c-Mllsc","QN",0.043017051576404
"GIN","c-FrshD","QD",45.4928562375556
"GIN","c-FrshD","QM",0.110888513200859
"GIN","c-FrshD","QE",4.88503273171933
"GIN","c-FrshD","QN",4.64210568238163
"GIN","c-OPelag","QD",53.2163066491868
"GIN","c-OPelag","QM",3.54757489442751
"GIN","c-OPelag","QE",2.26519248448882
"GIN","c-OPelag","QN",-1.23716564396076
"GIN","c-ODmrsl","QD",34.9899639426558
"GIN","c-ODmrsl","QM",1.05367139368772
"GIN","c-ODmrsl","QE",2.14812608139568
"GIN","c-ODmrsl","QN",1.14204611496341
"GIN","c-OMarn","QD",0.064213171954996
"GIN","c-OMarn","QM",0.064213171954996
"GIN","c-OMarn","QN",-0.0754178054954587
"GMB","Shrimp","QS",1.41098
"GMB","Crust","QS",0.136573333333333
"GMB","Mllscs","QS",1.32496333333333
"GMB","ODmrsl","QS",16.2379633333333
"GMB","Tilapia","QS",1.67997333333333
"GMB","Pangas","QS",0.00233333333333333
"GMB","Mullet","QS",1.15533666666667
"GMB","OFrshD","QS",0.503636666666667
"GMB","OPelag","QS",29.59745
"GMB","OMarn","QS",1.26458666666667
"GMB","c-Crust","QD",1.47711738644742
"GMB","c-Mllsc","QD",0.654338085866574
"GMB","c-Mllsc","QM",9.4810995561338E-5
"GMB","c-Mllsc","QE",0.191831087319255
"GMB","c-Mllsc","QN",0.176883211349387
"GMB","c-FrshD","QD",2.52765166056571
"GMB","c-FrshD","QM",0.0444568758187114
"GMB","c-FrshD","QN",-0.0456864199077966
"GMB","c-OPelag","QD",35.7614180961971
"GMB","c-OPelag","QM",5.23454350824014
"GMB","c-OPelag","QE",0.0950385419506852
"GMB","c-OPelag","QN",-4.95828617265815
"GMB","c-ODmrsl","QD",15.9248056151659
"GMB","c-ODmrsl","QM",0.0674485422423358
"GMB","c-ODmrsl","QE",0.670617133804456
"GMB","c-ODmrsl","QN",0.62939686256365
"GMB","c-OMarn","QD",1.35942849765713
"GNB","Shrimp","QS",0.00316666666666667
"GNB","Crust","QS",0.0190166666666667
"GNB","Mllscs","QS",0.07389
"GNB","ODmrsl","QS",6.10686666666667
"GNB","Tuna","QS",0.37439
"GNB","Tilapia","QS",0.0133333333333333
"GNB","OFrshD","QS",0.15
"GNB","OPelag","QS",52.6404
"GNB","OMarn","QS",2.55342333333333
"GNB","c-Crust","QD",0.0633549551991579
"GNB","c-Crust","QM",0.000566128762949421
"GNB","c-Crust","QE",1.0293250235444E-5
"GNB","c-Crust","QN",-0.000482241101405687
"GNB","c-Mllsc","QD",0.00438492460029915
"GNB","c-Mllsc","QM",0.0044672706021827
"GNB","c-Mllsc","QE",8.23460018835522E-5
"GNB","c-Mllsc","QN",-0.00472460768606914
"GNB","c-FrshD","QD",0.0850222469447676
"GNB","c-FrshD","QM",0.0109726047509833
"GNB","c-FrshD","QE",0.0854854432053626
"GNB","c-FrshD","QN",0.0724520364210528
"GNB","c-OPelag","QD",1.41996416322974
"GNB","c-OPelag","QM",1.1065449868107
"GNB","c-OPelag","QE",0.000535249012243089
"GNB","c-OPelag","QN",-1.06701186704185
"GNB","c-ODmrsl","QD",0.191011844619135
"GNB","c-ODmrsl","QM",0.391380253702288
"GNB","c-ODmrsl","QE",3.76697961566451
"GNB","c-ODmrsl","QN",3.52238441691483
"GNB","c-OMarn","QD",0.62417240102709
"GNB","c-OMarn","QM",0.000380850258711429
"GNB","c-OMarn","QE",2.18626576350784
"GNB","c-OMarn","QN",1.80446722792207
"GNQ","Crust","QS",0.02
"GNQ","Mllscs","QS",0.02
"GNQ","ODmrsl","QS",0.68
"GNQ","Tuna","QS",0.0161233333333333
"GNQ","Tilapia","QS",0.006
"GNQ","Pangas","QS",0.002
"GNQ","OFrshD","QS",0.998666666666666
"GNQ","OPelag","QS",4.06658
"GNQ","OMarn","QS",0.433333333333333
"GNQ","c-Crust","QD",0.0583635193925224
"GNQ","c-Crust","QM",0.038954301104354
"GNQ","c-Crust","QN",-0.0337966262308955
"GNQ","c-Mllsc","QD",0.178458057550564
"GNQ","c-Mllsc","QM",0.159048839262396
"GNQ","c-Mllsc","QN",-0.171369735385695
"GNQ","c-FrshD","QD",1.97401454599817
"GNQ","c-FrshD","QM",0.964735195013411
"GNQ","c-FrshD","QN",-0.991416882260132
"GNQ","c-OPelag","QD",7.28243574781223
"GNQ","c-OPelag","QM",3.18906072466494
"GNQ","c-OPelag","QE",0.00294049657065751
"GNQ","c-OPelag","QN",-3.07377772275833
"GNQ","c-ODmrsl","QD",2.14523296512725
"GNQ","c-ODmrsl","QM",1.48918197776886
"GNQ","c-ODmrsl","QE",0.00386243443934551
"GNQ","c-ODmrsl","QN",-1.42073169168854
"GNQ","c-OMarn","QD",4.36137750927031
"GNQ","c-OMarn","QM",3.94870841463642
"GNQ","c-OMarn","QE",0.0269594042022659
"GNQ","c-OMarn","QN",-4.60605970809575
"GRC","Shrimp","QS",3.85906666666667
"GRC","Crust","QS",2.66138
"GRC","Mllscs","QS",26.3780933333333
"GRC","Salmon","QS",1.93694333333333
"GRC","ODmrsl","QS",132.108816666667
"GRC","Tuna","QS",0.5434
"GRC","Cobswf","QS",0.69596
"GRC","Eelstg","QS",0.40502
"GRC","Pangas","QS",0.018
"GRC","Carp","QS",0.202566666666667
"GRC","Mullet","QS",2.10872
"GRC","OFrshD","QS",0.573
"GRC","OPelag","QS",29.74329
"GRC","OMarn","QS",4.92210333333333
"GRC","c-Crust","QD",17.3166170105963
"GRC","c-Crust","QM",16.0892189460977
"GRC","c-Crust","QE",5.03636951326273
"GRC","c-Crust","QN",-9.58941658501831
"GRC","c-Mllsc","QD",44.2516067901955
"GRC","c-Mllsc","QM",36.5304359893903
"GRC","c-Mllsc","QE",22.9344608953144
"GRC","c-Mllsc","QN",-14.6492025027508
"GRC","c-FrshD","QD",26.1480521775834
"GRC","c-FrshD","QM",37.9588988104409
"GRC","c-FrshD","QE",14.7243004508764
"GRC","c-FrshD","QN",-23.8771977898926
"GRC","c-OPelag","QD",51.8304889030564
"GRC","c-OPelag","QM",22.2745438269968
"GRC","c-OPelag","QE",7.32759495728816
"GRC","c-OPelag","QN",-14.4199198931041
"GRC","c-ODmrsl","QD",70.7328141805035
"GRC","c-ODmrsl","QM",54.0446826651117
"GRC","c-ODmrsl","QE",106.106071991335
"GRC","c-ODmrsl","QN",54.3252343723119
"GRC","c-OMarn","QD",9.92156581032973
"GRC","c-OMarn","QM",10.6974001848156
"GRC","c-OMarn","QE",4.41148453881733
"GRC","c-OMarn","QN",-7.38275262095773
"GRL","Shrimp","QS",106.105333333333
"GRL","Crust","QS",2.91333333333333
"GRL","Mllscs","QS",0.446
"GRL","Salmon","QS",0.0236666666666667
"GRL","ODmrsl","QS",117.832333333333
"GRL","OPelag","QS",37.1166666666667
"GRL","OMarn","QS",0.701
"GRL","c-Crust","QD",0.251191472489652
"GRL","c-Crust","QM",0.155086213023404
"GRL","c-Crust","QE",106.188592894108
"GRL","c-Crust","QN",120.072684323848
"GRL","c-Mllsc","QD",0.752254619898257
"GRL","c-Mllsc","QM",0.549305748004178
"GRL","c-Mllsc","QE",0.0460129425784093
"GRL","c-Mllsc","QN",-0.54228094519474
"GRL","c-FrshD","QD",0.155266185419409
"GRL","c-FrshD","QM",0.151986688425554
"GRL","c-FrshD","QE",0.00671896945082378
"GRL","c-FrshD","QN",-0.149285389175593
"GRL","c-OPelag","QD",0.450480905664979
"GRL","c-OPelag","QM",0.323800335810905
"GRL","c-OPelag","QE",34.5619989133126
"GRL","c-OPelag","QN",35.4454364502192
"GRL","c-ODmrsl","QD",3.0043791911627
"GRL","c-ODmrsl","QM",0.225215456666378
"GRL","c-ODmrsl","QE",121.679036984452
"GRL","c-ODmrsl","QN",126.735137215912
"GRL","c-OMarn","QD",0.257960434272699
"GSA","Shrimp","QS",20.9248133333333
"GSA","ODmrsl","QS",4.68875333333333
