"MOD","PROJ","CTY","YRS","Val"
"OECD","SSP1","DNK","2024",336.145
"OECD","SSP1","DNK","2025",341.173
"OECD","SSP1","DNK","2026",346.249
"OECD","SSP1","DNK","2027",351.123
"OECD","SSP1","DNK","2028",355.705
"OECD","SSP1","DNK","2029",360.385
"OECD","SSP1","DNK","2030",365.162
"OECD","SSP1","DNK","2031",370.148
"OECD","SSP1","DNK","2032",375.347
"OECD","SSP1","DNK","2033",380.768
"OECD","SSP1","DNK","2034",386.39
"OECD","SSP1","DNK","2035",392.167
"OECD","SSP1","DNK","2036",398.038
"OECD","SSP1","DNK","2037",404.034
"OECD","SSP1","DNK","2038",410.152
"OECD","SSP1","DNK","2039",416.397
"OECD","SSP1","DNK","2040",422.766
"OECD","SSP1","DNK","2041",429.439
"OECD","SSP1","DNK","2042",436.187
"OECD","SSP1","DNK","2043",442.967
"OECD","SSP1","DNK","2044",449.736
"OECD","SSP1","DNK","2045",456.454
"OECD","SSP1","DNK","2046",463.283
"OECD","SSP1","DNK","2047",470.04
"OECD","SSP1","DNK","2048",476.727
"OECD","SSP1","DNK","2049",483.341
"OECD","SSP1","DNK","2050",489.89
"OECD","SSP1","DOM","2005",93.6227
"OECD","SSP1","DOM","2006",102.212
"OECD","SSP1","DOM","2007",109.792
"OECD","SSP1","DOM","2008",113.316
"OECD","SSP1","DOM","2009",114.388
"OECD","SSP1","DOM","2010",123.927
"OECD","SSP1","DOM","2011",127.811
"OECD","SSP1","DOM","2012",131.284
"OECD","SSP1","DOM","2013",137.684
"OECD","SSP1","DOM","2014",147.392
"OECD","SSP1","DOM","2015",157.602
"OECD","SSP1","DOM","2016",168.097
"OECD","SSP1","DOM","2017",175.941
"OECD","SSP1","DOM","2018",188.226
"OECD","SSP1","DOM","2019",197.736
"OECD","SSP1","DOM","2020",184.447
"OECD","SSP1","DOM","2021",207.083
"OECD","SSP1","DOM","2022",217.143
"OECD","SSP1","DOM","2023",223.584
"OECD","SSP1","DOM","2024",235.292
"OECD","SSP1","DOM","2025",247.217
"OECD","SSP1","DOM","2026",259.665
"OECD","SSP1","DOM","2027",272.683
"OECD","SSP1","DOM","2028",286.675
"OECD","SSP1","DOM","2029",301.105
"OECD","SSP1","DOM","2030",315.972
"OECD","SSP1","DOM","2031",331.461
"OECD","SSP1","DOM","2032",347.357
"OECD","SSP1","DOM","2033",363.729
"OECD","SSP1","DOM","2034",380.341
"OECD","SSP1","DOM","2035",397.174
"OECD","SSP1","DOM","2036",414.278
"OECD","SSP1","DOM","2037",431.643
"OECD","SSP1","DOM","2038",449.272
"OECD","SSP1","DOM","2039",467.155
"OECD","SSP1","DOM","2040",485.281
"OECD","SSP1","DOM","2041",503.632
"OECD","SSP1","DOM","2042",522.129
"OECD","SSP1","DOM","2043",540.699
"OECD","SSP1","DOM","2044",559.277
"OECD","SSP1","DOM","2045",577.798
"OECD","SSP1","DOM","2046",596.19
"OECD","SSP1","DOM","2047",614.454
"OECD","SSP1","DOM","2048",632.595
"OECD","SSP1","DOM","2049",650.615
"OECD","SSP1","DOM","2050",668.51
"OECD","SSP1","DZA","2005",342.465
"OECD","SSP1","DZA","2006",348.234
"OECD","SSP1","DZA","2007",359.979
"OECD","SSP1","DZA","2008",368.475
"OECD","SSP1","DZA","2009",374.49
"OECD","SSP1","DZA","2010",388.032
"OECD","SSP1","DZA","2011",399.284
"OECD","SSP1","DZA","2012",412.86
"OECD","SSP1","DZA","2013",424.42
"OECD","SSP1","DZA","2014",440.548
"OECD","SSP1","DZA","2015",456.849
"OECD","SSP1","DZA","2016",471.467
"OECD","SSP1","DZA","2017",478.068
"OECD","SSP1","DZA","2018",483.805
"OECD","SSP1","DZA","2019",488.643
"OECD","SSP1","DZA","2020",463.722
"OECD","SSP1","DZA","2021",479.489
"OECD","SSP1","DZA","2022",494.832
"OECD","SSP1","DZA","2023",513.812
"OECD","SSP1","DZA","2024",529.911
"OECD","SSP1","DZA","2025",543.288
"OECD","SSP1","DZA","2026",553.499
"OECD","SSP1","DZA","2027",563.093
"OECD","SSP1","DZA","2028",573.092
"OECD","SSP1","DZA","2029",584.025
"OECD","SSP1","DZA","2030",595.889
"OECD","SSP1","DZA","2031",608.417
"OECD","SSP1","DZA","2032",622.088
"OECD","SSP1","DZA","2033",637.801
"OECD","SSP1","DZA","2034",654.102
"OECD","SSP1","DZA","2035",670.833
"OECD","SSP1","DZA","2036",687.676
"OECD","SSP1","DZA","2037",705.365
"OECD","SSP1","DZA","2038",724.123
"OECD","SSP1","DZA","2039",744.122
"OECD","SSP1","DZA","2040",765.412
"OECD","SSP1","DZA","2041",788.271
"OECD","SSP1","DZA","2042",812.521
"OECD","SSP1","DZA","2043",838.162
"OECD","SSP1","DZA","2044",865.18
"OECD","SSP1","DZA","2045",893.498
"OECD","SSP1","DZA","2046",922.852
"OECD","SSP1","DZA","2047",953.361
"OECD","SSP1","DZA","2048",985.031
"OECD","SSP1","DZA","2049",1017.89
"OECD","SSP1","DZA","2050",1051.9
"OECD","SSP1","ECU","2005",131.395
"OECD","SSP1","ECU","2006",137.183
"OECD","SSP1","ECU","2007",140.187
"OECD","SSP1","ECU","2008",149.097
"OECD","SSP1","ECU","2009",149.944
"OECD","SSP1","ECU","2010",155.229
"OECD","SSP1","ECU","2011",167.442
"OECD","SSP1","ECU","2012",176.888
"OECD","SSP1","ECU","2013",185.639
"OECD","SSP1","ECU","2014",192.672
"OECD","SSP1","ECU","2015",192.865
"OECD","SSP1","ECU","2016",190.498
"OECD","SSP1","ECU","2017",195.011
"OECD","SSP1","ECU","2018",197.526
"OECD","SSP1","ECU","2019",197.548
"OECD","SSP1","ECU","2020",182.165
"OECD","SSP1","ECU","2021",189.88
"OECD","SSP1","ECU","2022",195.475
"OECD","SSP1","ECU","2023",198.158
"OECD","SSP1","ECU","2024",201.764
"OECD","SSP1","ECU","2025",205.776
"OECD","SSP1","ECU","2026",210.234
"OECD","SSP1","ECU","2027",216.162
"OECD","SSP1","ECU","2028",222.316
"OECD","SSP1","ECU","2029",228.659
"OECD","SSP1","ECU","2030",235.191
"OECD","SSP1","ECU","2031",242.077
"OECD","SSP1","ECU","2032",249.277
"OECD","SSP1","ECU","2033",257.179
"OECD","SSP1","ECU","2034",265.461
"OECD","SSP1","ECU","2035",274.15
"OECD","SSP1","ECU","2036",283.306
"OECD","SSP1","ECU","2037",292.931
"OECD","SSP1","ECU","2038",303.044
"OECD","SSP1","ECU","2039",313.653
"OECD","SSP1","ECU","2040",324.768
"OECD","SSP1","ECU","2041",336.397
"OECD","SSP1","ECU","2042",348.494
"OECD","SSP1","ECU","2043",361.01
"OECD","SSP1","ECU","2044",373.893
"OECD","SSP1","ECU","2045",387.09
"OECD","SSP1","ECU","2046",400.544
"OECD","SSP1","ECU","2047",414.251
"OECD","SSP1","ECU","2048",428.207
"OECD","SSP1","ECU","2049",442.404
"OECD","SSP1","ECU","2050",456.838
"OECD","SSP1","EGY","2005",660.893
"OECD","SSP1","EGY","2006",706.124
"OECD","SSP1","EGY","2007",756.173
"OECD","SSP1","EGY","2008",810.286
"OECD","SSP1","EGY","2009",848.156
"OECD","SSP1","EGY","2010",891.814
"OECD","SSP1","EGY","2011",907.549
"OECD","SSP1","EGY","2012",927.754
"OECD","SSP1","EGY","2013",958.387
"OECD","SSP1","EGY","2014",986.471
"OECD","SSP1","EGY","2015",1029.48
"OECD","SSP1","EGY","2016",1074.16
"OECD","SSP1","EGY","2017",1119.18
"OECD","SSP1","EGY","2018",1178.8
"OECD","SSP1","EGY","2019",1244.2
"OECD","SSP1","EGY","2020",1288.66
"OECD","SSP1","EGY","2021",1330.58
"OECD","SSP1","EGY","2022",1419.11
"OECD","SSP1","EGY","2023",1478.1
"OECD","SSP1","EGY","2024",1531.35
"OECD","SSP1","EGY","2025",1608.55
"OECD","SSP1","EGY","2026",1695.6
"OECD","SSP1","EGY","2027",1794.54
"OECD","SSP1","EGY","2028",1905.14
"OECD","SSP1","EGY","2029",2021.69
"OECD","SSP1","EGY","2030",2144.18
"OECD","SSP1","EGY","2031",2277.78
"OECD","SSP1","EGY","2032",2420.57
"OECD","SSP1","EGY","2033",2574.67
"OECD","SSP1","EGY","2034",2738.9
"OECD","SSP1","EGY","2035",2913.35
"OECD","SSP1","EGY","2036",3098.42
"OECD","SSP1","EGY","2037",3294.21
"OECD","SSP1","EGY","2038",3500.92
"OECD","SSP1","EGY","2039",3718.68
"OECD","SSP1","EGY","2040",3947.56
"OECD","SSP1","EGY","2041",4187.5
"OECD","SSP1","EGY","2042",4437.61
"OECD","SSP1","EGY","2043",4697.04
"OECD","SSP1","EGY","2044",4964.98
"OECD","SSP1","EGY","2045",5240.6
"OECD","SSP1","EGY","2046",5522.94
"OECD","SSP1","EGY","2047",5811.86
"OECD","SSP1","EGY","2048",6107.22
"OECD","SSP1","EGY","2049",6408.95
"OECD","SSP1","EGY","2050",6716.97
"OECD","SSP1","ERI","2005",4.52649
"OECD","SSP1","ERI","2006",4.48267
"OECD","SSP1","ERI","2007",4.54669
"OECD","SSP1","ERI","2008",3.66296
"OECD","SSP1","ERI","2009",4.10916
"OECD","SSP1","ERI","2010",4.55499
"OECD","SSP1","ERI","2011",5.72602
"OECD","SSP1","ERI","2012",5.83405
"OECD","SSP1","ERI","2013",5.2241
"OECD","SSP1","ERI","2014",6.84006
"OECD","SSP1","ERI","2015",5.42952
"OECD","SSP1","ERI","2016",5.8308
"OECD","SSP1","ERI","2017",5.247
"OECD","SSP1","ERI","2018",5.93072
"OECD","SSP1","ERI","2019",6.15814
"OECD","SSP1","ERI","2020",6.1255
"OECD","SSP1","ERI","2021",6.30278
"OECD","SSP1","ERI","2022",6.46781
"OECD","SSP1","ERI","2023",6.65213
"OECD","SSP1","ERI","2024",6.8424
"OECD","SSP1","ERI","2025",7.04007
"OECD","SSP1","ERI","2026",7.24441
"OECD","SSP1","ERI","2027",7.45722
"OECD","SSP1","ERI","2028",7.74671
"OECD","SSP1","ERI","2029",8.05636
"OECD","SSP1","ERI","2030",8.38617
"OECD","SSP1","ERI","2031",8.76037
"OECD","SSP1","ERI","2032",9.19182
"OECD","SSP1","ERI","2033",9.66714
"OECD","SSP1","ERI","2034",10.1862
"OECD","SSP1","ERI","2035",10.7483
"OECD","SSP1","ERI","2036",11.3744
"OECD","SSP1","ERI","2037",12.0505
"OECD","SSP1","ERI","2038",12.7873
"OECD","SSP1","ERI","2039",13.5881
"OECD","SSP1","ERI","2040",14.4563
"OECD","SSP1","ERI","2041",15.3954
"OECD","SSP1","ERI","2042",16.4054
"OECD","SSP1","ERI","2043",17.4862
"OECD","SSP1","ERI","2044",18.6367
"OECD","SSP1","ERI","2045",19.8555
"OECD","SSP1","ERI","2046",21.1409
"OECD","SSP1","ERI","2047",22.4936
"OECD","SSP1","ERI","2048",23.9138
"OECD","SSP1","ERI","2049",25.4017
"OECD","SSP1","ERI","2050",26.9573
"OECD","SSP1","ETH","2005",66.1237
"OECD","SSP1","ETH","2006",73.728
"OECD","SSP1","ETH","2007",82.4279
"OECD","SSP1","ETH","2008",91.6598
"OECD","SSP1","ETH","2009",100.826
"OECD","SSP1","ETH","2010",111.513
"OECD","SSP1","ETH","2011",124.226
"OECD","SSP1","ETH","2012",135.034
"OECD","SSP1","ETH","2013",148.402
"OECD","SSP1","ETH","2014",163.687
"OECD","SSP1","ETH","2015",180.711
"OECD","SSP1","ETH","2016",195.168
"OECD","SSP1","ETH","2017",215.094
"OECD","SSP1","ETH","2018",231.662
"OECD","SSP1","ETH","2019",252.597
"OECD","SSP1","ETH","2020",267.897
"OECD","SSP1","ETH","2021",284.681
"OECD","SSP1","ETH","2022",302.779
"OECD","SSP1","ETH","2023",321.277
"OECD","SSP1","ETH","2024",341.179
"OECD","SSP1","ETH","2025",363.207
"OECD","SSP1","ETH","2026",387.389
"OECD","SSP1","ETH","2027",413.574
"OECD","SSP1","ETH","2028",443.508
"OECD","SSP1","ETH","2029",475.3
"OECD","SSP1","ETH","2030",508.949
"OECD","SSP1","ETH","2031",545.527
"OECD","SSP1","ETH","2032",584.442
"OECD","SSP1","ETH","2033",626.438
"OECD","SSP1","ETH","2034",670.689
"OECD","SSP1","ETH","2035",717.053
"OECD","SSP1","ETH","2036",766.895
"OECD","SSP1","ETH","2037",819.477
"OECD","SSP1","ETH","2038",875.46
"OECD","SSP1","ETH","2039",935.028
"OECD","SSP1","ETH","2040",998.343
"OECD","SSP1","ETH","2041",1065.57
"OECD","SSP1","ETH","2042",1136.69
"OECD","SSP1","ETH","2043",1211.7
"OECD","SSP1","ETH","2044",1290.56
"OECD","SSP1","ETH","2045",1373.14
"OECD","SSP1","ETH","2046",1459.23
"OECD","SSP1","ETH","2047",1548.9
"OECD","SSP1","ETH","2048",1642.28
"OECD","SSP1","ETH","2049",1739.48
"OECD","SSP1","ETH","2050",1840.57
"OECD","SSP1","FJI","2005",8.75679
"OECD","SSP1","FJI","2006",8.9232
"OECD","SSP1","FJI","2007",8.84227
"OECD","SSP1","FJI","2008",8.93118
"OECD","SSP1","FJI","2009",8.8058
"OECD","SSP1","FJI","2010",9.07023
"OECD","SSP1","FJI","2011",9.31528
"OECD","SSP1","FJI","2012",9.44635
"OECD","SSP1","FJI","2013",9.89427
"OECD","SSP1","FJI","2014",10.4482
"OECD","SSP1","FJI","2015",10.9189
"OECD","SSP1","FJI","2016",11.1856
"OECD","SSP1","FJI","2017",11.784
"OECD","SSP1","FJI","2018",12.2331
"OECD","SSP1","FJI","2019",12.1624
"OECD","SSP1","FJI","2020",10.0903
"OECD","SSP1","FJI","2021",9.59794
"OECD","SSP1","FJI","2022",11.5184
"OECD","SSP1","FJI","2023",12.3778
"OECD","SSP1","FJI","2024",12.8622
"OECD","SSP1","FJI","2025",13.3352
"OECD","SSP1","FJI","2026",13.7991
"OECD","SSP1","FJI","2027",14.2789
"OECD","SSP1","FJI","2028",14.7469
"OECD","SSP1","FJI","2029",15.2216
"OECD","SSP1","FJI","2030",15.703
"OECD","SSP1","FJI","2031",16.2235
"OECD","SSP1","FJI","2032",16.7776
"OECD","SSP1","FJI","2033",17.3869
"OECD","SSP1","FJI","2034",18.0283
"OECD","SSP1","FJI","2035",18.7
"OECD","SSP1","FJI","2036",19.404
"OECD","SSP1","FJI","2037",20.1408
"OECD","SSP1","FJI","2038",20.9105
"OECD","SSP1","FJI","2039",21.7134
"OECD","SSP1","FJI","2040",22.5493
"OECD","SSP1","FJI","2041",23.4173
"OECD","SSP1","FJI","2042",24.313
"OECD","SSP1","FJI","2043",25.2321
"OECD","SSP1","FJI","2044",26.1702
"OECD","SSP1","FJI","2045",27.123
"OECD","SSP1","FJI","2046",28.0859
"OECD","SSP1","FJI","2047",29.0585
"OECD","SSP1","FJI","2048",30.0408
"OECD","SSP1","FJI","2049",31.0329
"OECD","SSP1","FJI","2050",32.0347
"OECD","SSP1","FNP","2005",221.525
"OECD","SSP1","FNP","2006",230.45
"OECD","SSP1","FNP","2007",242.662
"OECD","SSP1","FNP","2008",244.568
"OECD","SSP1","FNP","2009",224.821
"OECD","SSP1","FNP","2010",231.981
"OECD","SSP1","FNP","2011",237.893
"OECD","SSP1","FNP","2012",234.567
"OECD","SSP1","FNP","2013",232.453
"OECD","SSP1","FNP","2014",231.602
"OECD","SSP1","FNP","2015",232.865
"OECD","SSP1","FNP","2016",239.412
"OECD","SSP1","FNP","2017",247.058
"OECD","SSP1","FNP","2018",249.872
"OECD","SSP1","FNP","2019",252.93
"OECD","SSP1","FNP","2020",246.971
"OECD","SSP1","FNP","2021",254.806
"OECD","SSP1","FNP","2022",258.878
"OECD","SSP1","FNP","2023",258.75
"OECD","SSP1","FNP","2024",261.099
"OECD","SSP1","FNP","2025",265.788
"OECD","SSP1","FNP","2026",270.491
"OECD","SSP1","FNP","2027",274.792
"OECD","SSP1","FNP","2028",278.697
"OECD","SSP1","FNP","2029",282.5
"OECD","SSP1","FNP","2030",286.2
"OECD","SSP1","FNP","2031",289.963
"OECD","SSP1","FNP","2032",293.856
"OECD","SSP1","FNP","2033",297.91
"OECD","SSP1","FNP","2034",302.137
"OECD","SSP1","FNP","2035",306.525
"OECD","SSP1","FNP","2036",311.036
"OECD","SSP1","FNP","2037",315.68
"OECD","SSP1","FNP","2038",320.449
"OECD","SSP1","FNP","2039",325.336
"OECD","SSP1","FNP","2040",330.333
"OECD","SSP1","FNP","2041",335.364
"OECD","SSP1","FNP","2042",340.449
"OECD","SSP1","FNP","2043",345.559
"OECD","SSP1","FNP","2044",350.667
"OECD","SSP1","FNP","2045",355.75
"OECD","SSP1","FNP","2046",360.728
"OECD","SSP1","FNP","2047",365.66
"OECD","SSP1","FNP","2048",370.552
"OECD","SSP1","FNP","2049",375.411
"OECD","SSP1","FNP","2050",380.249
"OECD","SSP1","FRP","2005",2477.34
"OECD","SSP1","FRP","2006",2543.11
"OECD","SSP1","FRP","2007",2603.65
"OECD","SSP1","FRP","2008",2607.4
"OECD","SSP1","FRP","2009",2534.81
"OECD","SSP1","FRP","2010",2580.44
"OECD","SSP1","FRP","2011",2638
"OECD","SSP1","FRP","2012",2647.57
"OECD","SSP1","FRP","2013",2666.05
"OECD","SSP1","FRP","2014",2691.73
"OECD","SSP1","FRP","2015",2719.94
"OECD","SSP1","FRP","2016",2746.68
"OECD","SSP1","FRP","2017",2814.26
"OECD","SSP1","FRP","2018",2865.42
"OECD","SSP1","FRP","2019",2919.52
"OECD","SSP1","FRP","2020",2695.32
"OECD","SSP1","FRP","2021",2866.85
"OECD","SSP1","FRP","2022",2939.31
"OECD","SSP1","FRP","2023",2966.07
"OECD","SSP1","FRP","2024",2988.35
"OECD","SSP1","FRP","2025",3022.77
"OECD","SSP1","FRP","2026",3074.25
"OECD","SSP1","FRP","2027",3125.86
"OECD","SSP1","FRP","2028",3174.44
"OECD","SSP1","FRP","2029",3222.37
"OECD","SSP1","FRP","2030",3269.64
"OECD","SSP1","FRP","2031",3318.8
"OECD","SSP1","FRP","2032",3368.56
"OECD","SSP1","FRP","2033",3419.26
"OECD","SSP1","FRP","2034",3471.14
"OECD","SSP1","FRP","2035",3524.32
"OECD","SSP1","FRP","2036",3580.18
"OECD","SSP1","FRP","2037",3637.17
"OECD","SSP1","FRP","2038",3695.19
"OECD","SSP1","FRP","2039",3754.17
"OECD","SSP1","FRP","2040",3814.02
"OECD","SSP1","FRP","2041",3875.92
"OECD","SSP1","FRP","2042",3938.35
"OECD","SSP1","FRP","2043",4001.08
"OECD","SSP1","FRP","2044",4063.9
"OECD","SSP1","FRP","2045",4126.64
"OECD","SSP1","FRP","2046",4189.95
"OECD","SSP1","FRP","2047",4253.08
"OECD","SSP1","FRP","2048",4316.02
"OECD","SSP1","FRP","2049",4378.76
"OECD","SSP1","FRP","2050",4441.31
"OECD","SSP1","GAB","2005",21.2473
"OECD","SSP1","GAB","2006",20.8418
"OECD","SSP1","GAB","2007",22.1617
"OECD","SSP1","GAB","2008",22.5456
"OECD","SSP1","GAB","2009",22.0318
"OECD","SSP1","GAB","2010",23.4133
"OECD","SSP1","GAB","2011",25.0737
"OECD","SSP1","GAB","2012",26.3903
"OECD","SSP1","GAB","2013",27.8463
"OECD","SSP1","GAB","2014",29.0813
"OECD","SSP1","GAB","2015",30.2094
"OECD","SSP1","GAB","2016",30.8412
"OECD","SSP1","GAB","2017",30.987
"OECD","SSP1","GAB","2018",31.2686
"OECD","SSP1","GAB","2019",32.4641
"OECD","SSP1","GAB","2020",31.8749
"OECD","SSP1","GAB","2021",32.3428
"OECD","SSP1","GAB","2022",33.325
"OECD","SSP1","GAB","2023",34.2454
"OECD","SSP1","GAB","2024",35.1205
"OECD","SSP1","GAB","2025",36.0025
"OECD","SSP1","GAB","2026",37.0248
"OECD","SSP1","GAB","2027",38.0529
"OECD","SSP1","GAB","2028",39.2217
"OECD","SSP1","GAB","2029",40.5427
"OECD","SSP1","GAB","2030",42.0156
"OECD","SSP1","GAB","2031",43.673
"OECD","SSP1","GAB","2032",45.4167
"OECD","SSP1","GAB","2033",47.2826
"OECD","SSP1","GAB","2034",49.1701
"OECD","SSP1","GAB","2035",51.0734
"OECD","SSP1","GAB","2036",53.0187
"OECD","SSP1","GAB","2037",55.0039
"OECD","SSP1","GAB","2038",57.0339
"OECD","SSP1","GAB","2039",59.1106
"OECD","SSP1","GAB","2040",61.2354
"OECD","SSP1","GAB","2041",63.409
"OECD","SSP1","GAB","2042",65.6278
"OECD","SSP1","GAB","2043",67.8897
"OECD","SSP1","GAB","2044",70.1929
"OECD","SSP1","GAB","2045",72.5338
"OECD","SSP1","GAB","2046",74.908
"OECD","SSP1","GAB","2047",77.3156
"OECD","SSP1","GAB","2048",79.7569
"OECD","SSP1","GAB","2049",82.2302
"OECD","SSP1","GAB","2050",84.7343
"OECD","SSP1","GEO","2005",28.5577
"OECD","SSP1","GEO","2006",31.2477
"OECD","SSP1","GEO","2007",35.1789
"OECD","SSP1","GEO","2008",36.0299
"OECD","SSP1","GEO","2009",34.714
"OECD","SSP1","GEO","2010",36.8643
"OECD","SSP1","GEO","2011",39.5778
"OECD","SSP1","GEO","2012",42.117
"OECD","SSP1","GEO","2013",43.6391
"OECD","SSP1","GEO","2014",45.5777
"OECD","SSP1","GEO","2015",46.9573
"OECD","SSP1","GEO","2016",48.3217
"OECD","SSP1","GEO","2017",50.663
"OECD","SSP1","GEO","2018",53.1164
"OECD","SSP1","GEO","2019",55.7621
"OECD","SSP1","GEO","2020",51.9928
"OECD","SSP1","GEO","2021",57.4337
"OECD","SSP1","GEO","2022",63.2398
"OECD","SSP1","GEO","2023",67.1558
"OECD","SSP1","GEO","2024",70.362
"OECD","SSP1","GEO","2025",74.022
"OECD","SSP1","GEO","2026",77.8702
"OECD","SSP1","GEO","2027",81.9204
"OECD","SSP1","GEO","2028",86.5035
"OECD","SSP1","GEO","2029",91.4813
"OECD","SSP1","GEO","2030",96.854
"OECD","SSP1","GEO","2031",102.472
"OECD","SSP1","GEO","2032",108.217
"OECD","SSP1","GEO","2033",113.826
"OECD","SSP1","GEO","2034",119.419
"OECD","SSP1","GEO","2035",124.95
"OECD","SSP1","GEO","2036",130.385
"OECD","SSP1","GEO","2037",135.685
"OECD","SSP1","GEO","2038",140.818
"OECD","SSP1","GEO","2039",145.755
"OECD","SSP1","GEO","2040",150.469
"OECD","SSP1","GEO","2041",154.932
"OECD","SSP1","GEO","2042",159.106
"OECD","SSP1","GEO","2043",162.97
"OECD","SSP1","GEO","2044",166.525
"OECD","SSP1","GEO","2045",169.775
"OECD","SSP1","GEO","2046",172.725
"OECD","SSP1","GEO","2047",175.393
"OECD","SSP1","GEO","2048",177.803
"OECD","SSP1","GEO","2049",179.983
"OECD","SSP1","GEO","2050",181.956
"OECD","SSP1","GHA","2005",70.0428
"OECD","SSP1","GHA","2006",74.1174
"OECD","SSP1","GHA","2007",77.1379
"OECD","SSP1","GHA","2008",84.0872
"OECD","SSP1","GHA","2009",88.8652
"OECD","SSP1","GHA","2010",95.7687
"OECD","SSP1","GHA","2011",109.128
"OECD","SSP1","GHA","2012",118.325
"OECD","SSP1","GHA","2013",126.894
"OECD","SSP1","GHA","2014",130.518
"OECD","SSP1","GHA","2015",133.286
"OECD","SSP1","GHA","2016",137.783
"OECD","SSP1","GHA","2017",148.983
"OECD","SSP1","GHA","2018",158.22
"OECD","SSP1","GHA","2019",168.517
"OECD","SSP1","GHA","2020",169.382
"OECD","SSP1","GHA","2021",177.981
"OECD","SSP1","GHA","2022",183.46
"OECD","SSP1","GHA","2023",185.587
"OECD","SSP1","GHA","2024",190.587
"OECD","SSP1","GHA","2025",199.342
"OECD","SSP1","GHA","2026",209.205
"OECD","SSP1","GHA","2027",219.665
"OECD","SSP1","GHA","2028",231.168
"OECD","SSP1","GHA","2029",243.385
"OECD","SSP1","GHA","2030",256.318
"OECD","SSP1","GHA","2031",270.1
"OECD","SSP1","GHA","2032",284.557
"OECD","SSP1","GHA","2033",299.982
"OECD","SSP1","GHA","2034",316.06
"OECD","SSP1","GHA","2035",332.766
"OECD","SSP1","GHA","2036",350.281
"OECD","SSP1","GHA","2037",368.602
"OECD","SSP1","GHA","2038",387.817
"OECD","SSP1","GHA","2039",407.983
"OECD","SSP1","GHA","2040",429.14
"OECD","SSP1","GHA","2041",451.32
"OECD","SSP1","GHA","2042",474.503
"OECD","SSP1","GHA","2043",498.674
"OECD","SSP1","GHA","2044",523.804
"OECD","SSP1","GHA","2045",549.841
"OECD","SSP1","GHA","2046",576.715
"OECD","SSP1","GHA","2047",604.451
"OECD","SSP1","GHA","2048",633.087
"OECD","SSP1","GHA","2049",662.652
"OECD","SSP1","GHA","2050",693.156
"OECD","SSP1","GIN","2005",16.3436
"OECD","SSP1","GIN","2006",16.7517
"OECD","SSP1","GIN","2007",17.8425
"OECD","SSP1","GIN","2008",18.5815
"OECD","SSP1","GIN","2009",18.2958
"OECD","SSP1","GIN","2010",19.0676
"OECD","SSP1","GIN","2011",20.1381
"OECD","SSP1","GIN","2012",21.3289
"OECD","SSP1","GIN","2013",22.1704
"OECD","SSP1","GIN","2014",22.99
"OECD","SSP1","GIN","2015",23.8696
"OECD","SSP1","GIN","2016",26.4524
"OECD","SSP1","GIN","2017",29.177
"OECD","SSP1","GIN","2018",31.0322
"OECD","SSP1","GIN","2019",32.7753
"OECD","SSP1","GIN","2020",34.3172
"OECD","SSP1","GIN","2021",36.0493
"OECD","SSP1","GIN","2022",37.5948
"OECD","SSP1","GIN","2023",39.8235
"OECD","SSP1","GIN","2024",42.057
"OECD","SSP1","GIN","2025",44.4269
"OECD","SSP1","GIN","2026",46.8315
"OECD","SSP1","GIN","2027",49.3371
"OECD","SSP1","GIN","2028",52.0932
"OECD","SSP1","GIN","2029",55.123
"OECD","SSP1","GIN","2030",58.4264
"OECD","SSP1","GIN","2031",62.1271
"OECD","SSP1","GIN","2032",66.1155
"OECD","SSP1","GIN","2033",70.5157
"OECD","SSP1","GIN","2034",75.1892
"OECD","SSP1","GIN","2035",80.1163
"OECD","SSP1","GIN","2036",85.4544
"OECD","SSP1","GIN","2037",91.0979
"OECD","SSP1","GIN","2038",97.128
"OECD","SSP1","GIN","2039",103.564
"OECD","SSP1","GIN","2040",110.42
"OECD","SSP1","GIN","2041",117.711
"OECD","SSP1","GIN","2042",125.44
"OECD","SSP1","GIN","2043",133.61
"OECD","SSP1","GIN","2044",142.213
"OECD","SSP1","GIN","2045",151.235
"OECD","SSP1","GIN","2046",160.655
"OECD","SSP1","GIN","2047",170.478
"OECD","SSP1","GIN","2048",180.713
"OECD","SSP1","GIN","2049",191.361
"OECD","SSP1","GIN","2050",202.421
"OECD","SSP1","GMB","2005",3.42144
"OECD","SSP1","GMB","2006",3.40248
"OECD","SSP1","GMB","2007",3.50598
"OECD","SSP1","GMB","2008",3.72533
"OECD","SSP1","GMB","2009",3.9737
"OECD","SSP1","GMB","2010",4.20845
"OECD","SSP1","GMB","2011",3.86631
"OECD","SSP1","GMB","2012",4.0689
"OECD","SSP1","GMB","2013",4.18585
"OECD","SSP1","GMB","2014",4.12687
"OECD","SSP1","GMB","2015",4.29434
"OECD","SSP1","GMB","2016",4.37786
"OECD","SSP1","GMB","2017",4.589
"OECD","SSP1","GMB","2018",4.92098
"OECD","SSP1","GMB","2019",5.22715
"OECD","SSP1","GMB","2020",5.25804
"OECD","SSP1","GMB","2021",5.53442
"OECD","SSP1","GMB","2022",5.8059
"OECD","SSP1","GMB","2023",6.1284
"OECD","SSP1","GMB","2024",6.5098
"OECD","SSP1","GMB","2025",6.88655
"OECD","SSP1","GMB","2026",7.23215
"OECD","SSP1","GMB","2027",7.59527
"OECD","SSP1","GMB","2028",8.00419
"OECD","SSP1","GMB","2029",8.4576
"OECD","SSP1","GMB","2030",8.95548
